1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0407,1.0883,1.1154,1.1181,1.1181,1.1181,1.1181,1.1154,1.1181,1.1181,1.1181,1.1181,1.1181,1.1181,1.2740,1.2704,1.2680,1.2677,1.2677,1.2677,1.2677,1.4078,1.4081,1.4081,1.4081,1.4081,1.4081,1.4081,1.5536,1.5694,1.5694,1.5694,1.5694,1.5694,1.5694,1.6772,1.6772,1.6772,1.6772,1.6772,1.6772,1.6772,1.7917,1.7917,1.7917,1.7917,1.7917,1.7917,1.7917,1.9404,1.9404,1.9404,1.9404,1.9404,1.9404,1.9404,2.0339,2.0339,2.0339,2.0339,2.0339,2.0339,2.0339,2.1251,2.1251,2.1251,2.1251,2.1251,2.1251,2.1251,2.1586,2.1586,2.1586,2.1586,2.1586,2.1586,2.1586,2.2291,2.2291,2.2291,2.2291,2.2291,2.2291,2.2291
1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0442,1.1161,1.1161,1.1460,1.1460,1.1460,1.1460,1.1161,1.1460,1.1460,1.1460,1.1460,1.1460,1.1460,1.2906,1.2969,1.2981,1.2939,1.2939,1.2939,1.2939,1.4351,1.4381,1.4381,1.4381,1.4381,1.4381,1.4381,1.5679,1.5679,1.5679,1.5679,1.5679,1.5679,1.5679,1.7051,1.7051,1.7051,1.7051,1.7051,1.7051,1.7051,1.8219,1.8219,1.8219,1.8219,1.8219,1.8219,1.8219,2.0431,2.0431,2.0431,2.0431,2.0431,2.0431,2.0431,2.0798,2.0798,2.0798,2.0798,2.0798,2.0798,2.0798,2.1642,2.1642,2.1642,2.1642,2.1642,2.1642,2.1642,2.2016,2.2016,2.2016,2.2016,2.2016,2.2016,2.2016,2.2616,2.2616,2.2616,2.2616,2.2616,2.2616,2.2616
1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0436,1.0892,1.1189,1.1189,1.1189,1.1189,1.1189,1.1189,1.1189,1.1189,1.1189,1.1189,1.1189,1.1189,1.2314,1.2734,1.2703,1.2704,1.2704,1.2704,1.2704,1.3312,1.4123,1.4123,1.4123,1.4123,1.4123,1.4123,1.5309,1.5309,1.5309,1.5309,1.5309,1.5309,1.5309,1.6550,1.6550,1.6550,1.6550,1.6550,1.6550,1.6550,1.7678,1.7678,1.7678,1.7678,1.7678,1.7678,1.7678,1.9823,1.9823,1.9823,1.9823,1.9823,1.9823,1.9823,2.0127,2.0127,2.0127,2.0127,2.0127,2.0127,2.0127,2.0940,2.0940,2.0940,2.0940,2.0940,2.0940,2.0940,2.1296,2.1296,2.1296,2.1296,2.1296,2.1296,2.1296,2.1952,2.1952,2.1952,2.1952,2.1952,2.1952,2.1952
1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0863,1.1205,1.1205,1.1205,1.1205,1.1205,1.1205,1.1205,1.1205,1.1205,1.1205,1.1205,1.1205,1.1205,1.2792,1.2762,1.2771,1.2771,1.2771,1.2771,1.2771,1.4220,1.4220,1.4220,1.4220,1.4220,1.4220,1.4220,1.5714,1.5714,1.5714,1.5714,1.5714,1.5714,1.5714,1.7237,1.7237,1.7237,1.7237,1.7237,1.7237,1.7237,1.8180,1.8180,1.8180,1.8180,1.8180,1.8180,1.8180,1.9737,1.9737,1.9737,1.9737,1.9737,1.9737,1.9737,2.0684,2.0684,2.0684,2.0684,2.0684,2.0684,2.0684,2.1799,2.1799,2.1799,2.1799,2.1799,2.1799,2.1799,2.1918,2.1918,2.1918,2.1918,2.1918,2.1918,2.1918,2.2560,2.2560,2.2560,2.2560,2.2560,2.2560,2.2560
1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0510,1.1006,1.1309,1.1309,1.1309,1.1309,1.1309,1.1309,1.1309,1.1309,1.1309,1.1309,1.1309,1.1309,1.2631,1.2995,1.2958,1.2959,1.2959,1.2959,1.2959,1.3777,1.4500,1.4500,1.4500,1.4500,1.4500,1.4500,1.5903,1.5903,1.5903,1.5903,1.5903,1.5903,1.5903,1.7306,1.7306,1.7306,1.7306,1.7306,1.7306,1.7306,1.8452,1.8452,1.8452,1.8452,1.8452,1.8452,1.8452,2.0017,2.0017,2.0017,2.0017,2.0017,2.0017,2.0017,2.1249,2.1249,2.1249,2.1249,2.1249,2.1249,2.1249,2.1987,2.1987,2.1987,2.1987,2.1987,2.1987,2.1987,2.2271,2.2271,2.2271,2.2271,2.2271,2.2271,2.2271,2.3051,2.3051,2.3051,2.3051,2.3051,2.3051,2.3051
1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0580,1.1178,1.1360,1.1360,1.1360,1.1360,1.1360,1.1360,1.1360,1.1360,1.1360,1.1360,1.1360,1.1360,1.3100,1.3097,1.3071,1.3071,1.3071,1.3071,1.3071,1.4544,1.4661,1.4661,1.4661,1.4661,1.4661,1.4661,1.6031,1.6285,1.6285,1.6285,1.6285,1.6285,1.6285,1.7712,1.7712,1.7712,1.7712,1.7712,1.7712,1.7712,1.8941,1.8941,1.8941,1.8941,1.8941,1.8941,1.8941,2.0567,2.0567,2.0567,2.0567,2.0567,2.0567,2.0567,2.1681,2.1681,2.1681,2.1681,2.1681,2.1681,2.1681,2.2651,2.2651,2.2651,2.2651,2.2651,2.2651,2.2651,2.2986,2.2986,2.2986,2.2986,2.2986,2.2986,2.2986,2.3755,2.3755,2.3755,2.3755,2.3755,2.3755,2.3755
1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0393,1.0978,1.1203,1.1203,1.1203,1.1203,1.1203,1.1203,1.1203,1.1203,1.1203,1.1203,1.1203,1.1203,1.2619,1.2557,1.2539,1.2540,1.2540,1.2540,1.2540,1.3820,1.3820,1.3820,1.3820,1.3820,1.3820,1.3820,1.5251,1.5251,1.5251,1.5251,1.5251,1.5251,1.5251,1.6558,1.6558,1.6558,1.6558,1.6558,1.6558,1.6558,1.7665,1.7665,1.7665,1.7665,1.7665,1.7665,1.7665,1.9048,1.9048,1.9048,1.9048,1.9048,1.9048,1.9048,1.9977,1.9977,1.9977,1.9977,1.9977,1.9977,1.9977,2.0844,2.0844,2.0844,2.0844,2.0844,2.0844,2.0844,2.1216,2.1216,2.1216,2.1216,2.1216,2.1216,2.1216,2.1851,2.1851,2.1851,2.1851,2.1851,2.1851,2.1851
1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0781,1.1440,1.1373,1.1374,1.1374,1.1374,1.1374,1.1374,1.1374,1.1374,1.1374,1.1374,1.1374,1.1374,1.3027,1.2946,1.2959,1.2959,1.2959,1.2959,1.2959,1.4451,1.4451,1.4451,1.4451,1.4451,1.4451,1.4451,1.5948,1.5948,1.5948,1.5948,1.5948,1.5948,1.5948,1.7381,1.7381,1.7381,1.7381,1.7381,1.7381,1.7381,1.8507,1.8507,1.8507,1.8507,1.8507,1.8507,1.8507,2.0125,2.0125,2.0125,2.0125,2.0125,2.0125,2.0125,2.1121,2.1121,2.1121,2.1121,2.1121,2.1121,2.1121,2.2082,2.2082,2.2082,2.2082,2.2082,2.2082,2.2082,2.2392,2.2392,2.2392,2.2392,2.2392,2.2392,2.2392,2.3077,2.3077,2.3077,2.3077,2.3077,2.3077,2.3077
1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0448,1.1036,1.1176,1.1378,1.1378,1.1378,1.1378,1.1176,1.1378,1.1378,1.1378,1.1378,1.1378,1.1378,1.2579,1.3126,1.3115,1.3086,1.3086,1.3086,1.3086,1.3786,1.4671,1.4671,1.4671,1.4671,1.4671,1.4671,1.5376,1.5376,1.5376,1.5376,1.5376,1.5376,1.5376,1.6722,1.6722,1.6722,1.6722,1.6722,1.6722,1.6722,1.7764,1.7764,1.7764,1.7764,1.7764,1.7764,1.7764,1.9202,1.9202,1.9202,1.9202,1.9202,1.9202,1.9202,2.0110,2.0110,2.0110,2.0110,2.0110,2.0110,2.0110,2.0947,2.0947,2.0947,2.0947,2.0947,2.0947,2.0947,2.1353,2.1353,2.1353,2.1353,2.1353,2.1353,2.1353,2.1950,2.1950,2.1950,2.1950,2.1950,2.1950,2.1950
1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0291,1.0873,1.1069,1.1166,1.1166,1.1166,1.1166,1.1069,1.1166,1.1166,1.1166,1.1166,1.1166,1.1166,1.2561,1.2617,1.2600,1.2592,1.2593,1.2593,1.2593,1.3816,1.3942,1.3942,1.3942,1.3942,1.3942,1.3942,1.5193,1.5193,1.5193,1.5193,1.5193,1.5193,1.5193,1.6433,1.6433,1.6433,1.6433,1.6433,1.6433,1.6433,1.7509,1.7590,1.7590,1.7590,1.7590,1.7590,1.7590,1.8887,1.8887,1.8887,1.8887,1.8887,1.8887,1.8887,1.9827,1.9827,1.9827,1.9827,1.9827,1.9827,1.9827,2.0631,2.0631,2.0631,2.0631,2.0631,2.0631,2.0631,2.1043,2.1043,2.1043,2.1043,2.1043,2.1043,2.1043,2.1731,2.1731,2.1731,2.1731,2.1731,2.1731,2.1731
